"Tukutuku Panel"
"Number of HRR Curves","03"
"Heat Flux",25
"Number of HRR Data Pairs",637
"sec,kw/m2"
452,30.9
455,30.2
458,30.2
461,29.6
464,29.5
467,28.3
470,28.1
473,27.2
476,28
479,26.5
482,25.2
485,26.1
488,25.4
491,25.2
494,24.5
497,23.9
500,25.8
503,25.2
506,24.7
509,24.7
512,23.7
515,25.3
518,25.7
521,25
524,24
527,23.7
530,23
533,23.4
536,24.5
539,26.8
542,26.5
545,26.1
548,27.1
551,27.7
554,25.1
557,26.3
560,28
563,25.4
566,24.7
569,26.2
572,24.9
575,25.1
578,25.4
581,25.4
584,25.8
587,24.8
590,25.8
593,25.1
596,24.8
599,24.1
602,21.7
605,20.6
608,19.3
611,20.2
614,21.7
617,20.8
620,22.5
623,20.4
626,19.7
629,19.1
632,19.9
635,17.9
638,17.8
641,18.8
644,18.8
647,20.3
650,19.9
653,19.7
656,18.7
659,18.3
662,17.9
665,18.3
668,18.5
671,18.2
674,18.8
677,19.7
680,20.5
683,19.4
686,19.2
689,20.1
692,18.8
695,18.9
698,18.8
701,18
704,18.2
707,17.1
710,17.8
713,17.8
716,17.3
719,18.7
722,18.4
725,17.7
728,17.6
731,16.8
734,16.8
737,17.9
740,16
743,14.7
746,15
749,14.6
752,15.2
755,16.5
758,16.3
761,15.4
764,15.7
767,14.8
770,16
773,15.3
776,16.1
779,15.2
782,13.5
785,12.6
788,13
791,14
794,14.7
797,13.7
800,15.4
803,15.1
806,15.2
809,14
812,13
815,14.6
818,14.2
821,14.1
824,14.2
827,13.1
830,13.2
833,13.1
836,11.4
839,12.2
842,11.5
845,11.3
848,13
851,12.9
854,11.2
857,11.5
860,10.9
863,11
866,10.6
869,10.3
872,10.6
875,8.4
878,9.7
881,9.5
884,9.2
887,9.3
890,9.6
893,7.9
896,9.9
899,9.3
902,10.5
905,10.1
908,11
911,11.6
914,10.2
917,9.8
920,10.8
923,8.2
926,7.6
929,7.2
932,8.4
935,8.3
938,9.4
941,8.8
944,8.3
947,7
950,6.5
953,7.9
956,7.2
959,8.3
962,7.6
965,8
968,7.9
971,6.9
974,6.6
977,5.4
980,6.5
983,6.7
986,5
989,4.2
992,3.5
995,4.2
998,4.9
1001,4.2
1004,4.6
1007,3.5
1010,4.8
1013,5.7
1016,5.9
1019,5.3
1022,4.8
1025,5.5
1028,5.5
1031,5.9
1034,4.9
1037,4.9
1040,5.3
1043,5.5
1046,6.3
1049,6.1
1052,4.5
1055,4.2
1058,4.5
1061,3.9
1064,3.5
1067,2.7
1070,1.7
1073,.6
1076,0
1079,0
1082,0
1085,0
1088,0
1091,0
1094,0
1097,0
1100,0
1103,0
1106,.1
1109,0
1112,0
1115,0
1118,0
1121,0
1124,0
1127,0
1130,0
1133,0
1136,0
1139,0
1142,0
1145,0
1148,0
1151,0
1154,0
1157,0
1160,0
1163,0
1166,0
1169,0
1172,0
1175,0
1178,0
1181,0
1184,0
1187,0
1190,0
1193,0
1196,0
1199,0
1202,0
1205,0
1208,0
1211,0
1214,0
1217,0
1220,0
1223,0
1226,0
1229,0
1232,0
1235,0
1238,0
1241,0
1244,0
1247,0
1250,0
1253,0
1256,0
1259,0
1262,0
1265,0
1268,0
1271,0
1274,0
1277,0
1280,0
1283,0
1286,0
1289,0
1292,0
1295,0
1298,0
1301,0
1304,0
1307,0
1310,0
1313,0
1316,0
1319,0
1322,0
1325,0
1328,0
1331,0
1334,0
1337,0
1340,0
1343,0
1346,0
1349,0
1352,0
1355,0
1358,0
1361,0
1364,0
1367,0
1370,0
1373,0
1376,0
1379,0
1382,0
1385,0
1388,0
1391,0
1394,0
1397,0
1400,0
1403,0
1406,0
1409,0
1412,0
1415,0
1418,0
1421,0
1424,0
1427,0
1430,0
1433,0
1436,0
1439,0
1442,0
1445,0
1448,0
1451,0
1454,0
1457,0
1460,0
1463,0
1466,0
1469,0
1472,0
1475,0
1478,0
1481,0
1484,0
1487,0
1490,0
1493,0
1496,0
1499,0
1502,0
1505,0
1508,0
1511,0
1514,0
1517,0
1520,0
1523,0
1526,0
1529,0
1532,0
1535,0
1538,0
1541,0
1544,0
1547,0
1550,0
1553,0
1556,0
1559,0
1562,0
1565,0
1568,0
1571,0
1574,0
1577,0
1580,0
1583,0
1586,0
1589,0
1592,0
1595,0
1598,0
1601,0
1604,0
1607,0
1610,0
1613,0
1616,0
1619,0
1622,0
1625,0
1628,0
1631,0
1634,0
1637,0
1640,0
1643,0
1646,0
1649,0
1652,0
1655,0
1658,0
1661,0
1664,0
1667,0
1670,0
1673,0
1676,0
1679,0
1682,0
1685,0
1688,0
1691,0
1694,0
1697,0
1700,0
1703,0
1706,0
1709,0
1712,0
1715,0
1718,0
1721,0
1724,0
1727,0
1730,0
1733,0
1736,0
1739,0
1742,0
1745,0
1748,0
1751,0
1754,0
1757,0
1760,0
1763,0
1766,0
1769,0
1772,0
1775,0
1778,0
1781,0
1784,0
1787,0
1790,0
1793,0
1796,0
1799,0
1802,0
1805,0
1808,0
1811,0
1814,0
1817,0
1820,0
1823,0
1826,0
1829,0
1832,0
1835,0
1838,0
1841,0
1844,0
1847,0
1850,0
1853,0
1856,0
1859,0
1862,0
1865,0
1868,0
1871,0
1874,0
1877,0
1880,0
1883,0
1886,0
1889,0
1892,0
1895,0
1898,0
1901,0
1904,0
1907,0
1910,0
1913,0
1916,0
1919,0
1922,0
1925,0
1928,0
1931,0
1934,0
1937,0
1940,0
1943,0
1946,0
1949,0
1952,0
1955,0
1958,0
1961,0
1964,0
1967,0
1970,0
1973,0
1976,0
1979,0
1982,0
1985,0
1988,0
1991,0
1994,0
1997,0
2000,0
2003,0
2006,0
2009,0
2012,0
2015,0
2018,0
2021,0
2024,0
2027,0
2030,0
2033,0
2036,0
2039,0
2042,0
2045,0
2048,0
2051,0
2054,0
2057,0
2060,0
2063,0
2066,0
2069,0
2072,0
2075,0
2078,0
2081,0
2084,0
2087,0
2090,0
2093,0
2096,0
2099,0
2102,0
2105,0
2108,0
2111,0
2114,0
2117,0
2120,0
2123,0
2126,0
2129,0
2132,0
2135,0
2138,0
2141,0
2144,0
2147,0
2150,0
2153,0
2156,0
2159,0
2162,0
2165,0
2168,0
2171,0
2174,0
2177,0
2180,0
2183,0
2186,0
2189,0
2192,0
2195,0
2198,0
2201,0
2204,0
2207,0
2210,0
2213,0
2216,0
2219,0
2222,0
2225,0
2228,0
2231,0
2234,0
2237,0
2240,0
2243,0
2246,0
2249,0
2252,0
2255,0
2258,0
2261,0
2264,0
2267,0
2270,0
2273,0
2276,0
2279,0
2282,0
2285,0
2288,0
2291,0
2294,0
2297,0
2300,0
2303,0
2306,0
2309,0
2312,0
2315,0
2318,0
2321,0
2324,0
2327,0
2330,0
2333,0
2336,0
2339,0
2342,0
2345,0
2348,0
2351,0
2354,0
2357,0
2360,0
2363,0
2366,0
2369,0
2372,0
2375,0
2378,0
2381,0
2384,0
2387,0
2390,0
2393,0
2396,0
2399,0
2402,0
2405,0
2408,0
2411,0
2414,0
2417,0
2420,0
2423,0
2426,0
2429,0
2432,0
2435,0
2438,0
2441,0
2444,0
2447,0
2450,0
2453,0
2456,0
2459,0
2462,0
2465,0
2468,0
2471,0
2474,0
2477,0
2480,0
2483,0
2486,0
2489,0
2492,0
2495,0
2498,0
2501,0
2504,0
2507,0
2510,0
2513,0
"Ignition Data"
"Number of Pairs",8
"flux kw/m2,ignition time sec, peak hrr kw/m2"
25,70.5,102.9
25,64.2,112.8
35,20.7,117.2
35,24.4,135.7
35,31.3,171.7
50,1,171
50,2.3,175.6
50,1.9,156.7
"Flame Spread Parameter",0
"Min Surface Temp For Spread",0
"Effective Heat of Combustion","10.8"
